ISBN,Book-Title,Vote-Count,Vote-Average,Score
067172147X,'Path of the Fury',4,8.5,8.076630256457749
0886773687,'Armor',5,8.2,7.957004672406888
0812522397,'Children of the Mind (Ender Wiggins Saga (Paperback))',15,7.2,7.295423265876947
3442092981,'Felidae. Roman.',21,8.095238095238095,8.02452168206648
3426619113,'Ein Ort fÃ?Â¼r die Ewigkeit.',4,6.75,7.201630256457749
0440155509,'Memory of Eva Ryker',4,8.25,7.951630256457749
0671692674,'Dirk Gently's Holistic Detective Agency',9,7.222222222222222,7.354849388589384
0451171926,'Atlas Shrugged',9,8.11111111111111,7.970234003973999
0553271067,'Passages: Predictable Crises of Adult Life',5,7.6,7.623671339073555
0684826801,'Survival In Auschwitz',7,8.142857142857142,7.964822004696545
0743453476,'Whispers at Midnight',6,6.166666666666667,6.7613042051662
0425197115,'Shower of Stars (Berkley Sensation)',4,8.0,7.826630256457749
1551669633,'Cause For Alarm',7,8.857142857142858,8.419367459242
0758203381,'The Secret Life of Bryan',5,8.6,8.17922689462911
0802115640,'Lizard',4,6.25,6.951630256457749
0743405951,'Sweet Success',4,7.75,7.701630256457749
0060002069,'The Lady Chosen',10,6.6,6.9009315751187135
039913414X,'The Edge',4,7.5,7.576630256457749
0380820064,'And Then He Kissed Me (Avon Romance)',5,6.6,7.0681157835179995
0312989970,'The Midnight Hour (A Madaris Family Novel)',4,8.75,8.201630256457749
355174131X,"'Neon Genesis Evangelion, Bd.1, Angriff der Engel'",4,8.0,7.826630256457749
3404921003,'Das Paradies der kleinen SÃ?Â¼nder. Commissario Montalbano kommt ins Stolpern.',5,6.2,6.845893561295777
3442448867,'Raumschiff Titanic.',5,6.8,7.17922689462911
3423703954,'Pu Der Bar',4,7.75,7.701630256457749
3442416256,'Fliegende Fetzen. Ein Roman von der bizarren Scheibenwelt.',4,8.75,8.201630256457749
3453072057,'Vaterland.',5,8.4,8.068115783518
0758200862,'Never Too Much',7,8.142857142857142,7.964822004696545
3499227002,'Das Magazin.',4,4.25,5.951630256457749
0380802600,'The Proposition',4,8.0,7.826630256457749
0060185074,'The Vendetta Defense',10,7.7,7.686645860833
0345463390,"'Unsung Hero, The'",4,8.5,8.076630256457749
3257215444,"'Happy Birthday, TÃ?Â¼rke. Ein Kayankaya- Roman.'",7,6.285714285714286,6.783003822878364
044661114X,'Lone Rider',5,8.4,8.068115783518
0373093276,'Almost Forever',4,7.75,7.701630256457749
0373765037,'A Bachelor and a Baby  (The Mom Squad)',4,7.75,7.701630256457749
0671788124,'Reunion',4,8.0,7.826630256457749
087923556X,'The Superior Person's Book of Words',4,7.25,7.451630256457749
0451410904,'Blushing Pink',5,7.2,7.4014491168513326
0553568027,"'Wedge's Gamble (Star Wars: X-Wing Series, Book 2)'",7,7.571428571428571,7.601185641060182
0553298062,'Star Wars: Showdown at Centerpoint (Star Wars: The Corellian Trilogy (Paperback))',6,7.666666666666667,7.6613042051662
0140278826,'The Girls' Guide to Hunting and Fishing',14,6.642857142857143,6.867391225092334
0452282977,'Miss Garnet's Angel',8,7.5,7.5510868376385
0064408620,'I Was a Teenage Fairy (Ageless Books)',9,6.222222222222222,6.662541696281692
0590554115,'Briar's Book (Circle of Magic #4)',4,7.25,7.451630256457749
0440226007,'One Night for Love',4,7.25,7.451630256457749
0689835906,'Beast',4,8.5,8.076630256457749
0060092130,'Dance of Seduction (Avon Romantic Treasures)',5,6.6,7.0681157835179995
0440207665,'Eva',5,6.4,6.957004672406889
0590554085,'Sandry's Book (Circle of Magic)',6,8.166666666666666,7.961304205166199
0758203594,'Wilde Thing',5,8.8,8.290338005740221
0380732289,'The China Garden',6,9.0,8.461304205166199
031298460X,'Complete Abandon',4,7.25,7.451630256457749
0060938099,'Enemy Women : A Novel',9,7.0,7.20100323474323
0449002071,'Nightingale's Gate',4,8.75,8.201630256457749
0380819376,'My One and Only (Avon Light Contemporary Romances)',5,6.8,7.17922689462911
0446611735,'When She's Bad',4,7.75,7.701630256457749
0451196767,'Miss Timothy Perseveres (Signet Regency Romance)',4,8.75,8.201630256457749
0373790635,"'Guilty Pleasures (Harlequin Blaze, No 59)'",4,9.0,8.326630256457749
0758205589,'Did You Get the Vibe?',4,9.0,8.326630256457749
067100039X,'To Marry a British Lord',4,8.5,8.076630256457749
0449006832,'Kiss and Tell',4,8.0,7.826630256457749
1565124057,'The Last Girls',7,7.142857142857143,7.3284583683329085
0060974788,"'If You Can't Live Without Me, Why Aren't You Dead Yet?!'",4,8.5,8.076630256457749
345309221X,'Die Zauberin von Ruwenda.',5,7.8,7.734782450184666
2226061185,'Le jour des fourmis: Roman',4,9.0,8.326630256457749
0553382349,'The Cinderella Rules',7,6.571428571428571,6.964822004696545
0373056249,"'Outlaw (Silhouette Desire, No 624)'",4,7.75,7.701630256457749
8433920421,'La Conjura de Los Necios',7,6.142857142857143,6.692094731969272
0373790198,"'You Sexy Thing! (Blaze, 15)'",8,7.5,7.5510868376385
0805047182,'Frugal Indulgents: How to Cultivate Decadence When Your Age and Salary Are Under 30',4,7.5,7.576630256457749
0373765096,'Cherokee Baby',4,9.75,8.701630256457749
0373483449,'Convenient Wife (And the Winner Is)',4,5.75,6.701630256457749
0804109745,'Amelia',4,8.75,8.201630256457749
0373250363,'As Seen on TV',7,7.142857142857143,7.3284583683329085
037383568X,'Buckhorn Brothers: Casey',7,8.0,7.8739129137874535
0671746723,'Dirk Gently's Holistic Detective Agency',15,7.6,7.611212739561157
0590437976,'Little Women',6,8.833333333333334,8.3613042051662
3596126894,'MÃ?Â¤nner sind wie Schokolade.',6,4.166666666666667,5.5613042051662
0440405483,'Many Waters',17,7.9411764705882355,7.8863353357934285
1929090307,'Megatokyo Vol 1 Chapter Zero',5,7.6,7.623671339073555
0553801481,"'Fool's Errand (The Tawny Man, Book 1)'",5,8.2,7.957004672406888
0140431683,'Heart of Darkness (English Library)',4,10.0,8.826630256457749
0345284267,'Dragonflight 1',5,9.2,8.512560227962442
0345428595,"'Agents of Chaos II: Jedi Eclipse (Star Wars: The New Jedi Order, Book 5)'",5,7.2,7.4014491168513326
0679434968,'A Son of the Circus',4,7.5,7.576630256457749
1572970669,"'Heirs of the Force (Star Wars: Young Jedi Knights, Book 1)'",6,7.0,7.2613042051662
0060393009,'Foley Is Good: And the Real World Is Faker Than Wrestling',7,8.714285714285714,8.328458368332909
0553572938,'Star Wars: Children of the Jedi (Star Wars (Random House Paperback))',4,6.0,6.826630256457749
0553579002,"'Solo Command (Star Wars: X-Wing Series, Book 7)'",5,6.8,7.17922689462911
0553568019,"'Rogue Squadron (Star Wars: X-Wing Series, Book 1)'",7,6.857142857142857,7.146640186514727
0743259823,'Party Monster : A Fabulous But True Tale of Murder in Clubland',6,7.666666666666667,7.6613042051662
0765300176,'Shadow Puppets (Ender)',8,7.375,7.467753504305166
0385335180,'Moon Women',6,8.0,7.861304205166199
006095647X,"'Endangered Pleasures: In Defense of Naps, Bacon, Martinis, Profanity, and Other Indulgences'",4,7.0,7.326630256457749
0773755160,'Basic Black: The Wit and Whimsy of Arthur Black',4,8.0,7.826630256457749
0849956242,'Grace For The Moment',4,8.5,8.076630256457749
0880706317,'The Ragamuffin Gospel',5,9.2,8.512560227962442
0380794489,'Lady Be Good (Avon Romance)',12,7.833333333333333,7.7883151282288745
0380776847,"'Heaven, Texas'",6,8.833333333333334,8.3613042051662
0684871009,'The Cat Who Covered the World: The Adventures of Henrietta and Her Foreign Correspondent',5,7.4,7.512560227962444
0679443908,'The Camera My Mother Gave Me',5,8.0,7.845893561295777
0743223527,'The Partly Cloudy Patriot',6,7.666666666666667,7.6613042051662
0760701652,'Emma',5,7.6,7.623671339073555
0449149080,'When Lightning Strikes',7,7.142857142857143,7.3284583683329085
0767908481,'The No-Spin Zone: Confrontations with the Powerful and Famous in America',12,6.833333333333333,7.0383151282288745
0785274316,'The 21 Irrefutable Laws of Leadership',4,6.75,7.201630256457749
0060919655,'one hundred years of solitude',8,7.5,7.5510868376385
0515122564,'The Echo',13,6.615384615384615,6.859590708921292
1853260118,'Tom Sawyer & Huckleberry Finn (Wordsworth Collection)',4,8.25,7.951630256457749
0140156291,'Riding in Cars With Boys: Confessions of a Bad Girl Who Makes Good',4,6.5,7.076630256457749
0064406148,"'Darkness Falls (X Files, No 2)'",4,6.75,7.201630256457749
0967673747,'Princess: A True Story of Life Behind the Veil in Saudi Arabia',12,9.25,8.850815128228875
038081904X,'Abandon Ship!',6,7.666666666666667,7.6613042051662
0380820536,'All My Desire (Avon Romance)',4,7.75,7.701630256457749
0451521560,'Animal Farm',5,6.6,7.0681157835179995
0380817896,'Claiming the Highlander (The MacAllisters)',5,8.8,8.290338005740221
0743477103,'Macbeth',5,7.2,7.4014491168513326
0843949333,'The Marriage Bed',4,6.25,6.951630256457749
037380203X,'The Charmed Sphere',4,9.25,8.451630256457749
0515129968,'Jezebel's Sister',7,8.0,7.8739129137874535
0060520841,'Bias : A CBS Insider Exposes How the Media Distort the News',6,4.666666666666667,5.8613042051662
0425175545,'The Best of Sisters in Crime',5,7.8,7.734782450184666
0312421818,'The Book of Illusions: A Novel',10,8.2,8.043788717975856
0671739743,'The Velvet Promise',12,8.333333333333334,8.163315128228875
0671450344,'HIGHLAND VELVET',7,8.428571428571429,8.146640186514727
0425193039,'Hunting Midnight (Berkley Sensation)',4,9.25,8.451630256457749
0515136190,'Once upon a Midnight',9,8.0,7.893310927050923
0441008313,'Behind Time',4,6.5,7.076630256457749
0812512413,'Camelot Caper',5,8.8,8.290338005740221
0451181948,'Midnight Is a Lonely Place',4,5.75,6.701630256457749
1551664623,'Adventurer',4,6.5,7.076630256457749
1551669315,'The Third Wife',5,7.2,7.4014491168513326
8440696833,'La Playa (Spanish Language Version)',5,6.4,6.957004672406889
0451627954,'Beowulf',5,7.8,7.734782450184666
0380015390,'Satanic Bible',11,6.0,6.440869470110799
0156453800,'Invisible Cities (A Harvest/Hbj Book)',11,7.636363636363637,7.6408694701107995
3442723078,'Die Asche Meiner Mutter',6,7.833333333333333,7.7613042051662
0671786261,'Iceberg (Dirk Pitt Adventures (Paperback))',4,7.5,7.576630256457749
068485256X,'The LAST TEMPTATION OF CHRIST',4,8.25,7.951630256457749
0451452615,'Bored of the Rings: A Parody of J.R.R. Tolkien's the Lord of the Rings',14,7.0,7.1451690028701105
0679745068,"'Et Tu, Babe (Vintage Contemporaries)'",4,7.25,7.451630256457749
344272984X,'Mein Name ist Luz.',4,9.5,8.576630256457749
3596144167,"'Eureka Street, Belfast. (Ã?Â¼bs. von Christa Schuenke)'",4,7.25,7.451630256457749
0804102902,'Moviegoer',4,6.75,7.201630256457749
3257231156,'Auf dem Jakobsweg. Tagebuch einer Pilgerreise nach Santiago de Compostela.',5,7.0,7.290338005740222
190259357X,'Addicted to War : Why the U.S. Can't Kick Militarism',5,9.2,8.512560227962442
0140019421,'Jennie',7,8.142857142857142,7.964822004696545
0812969006,'I Love Everybody (and Other Atrocious Lies) : True Tales of a Loudmouth Girl',5,9.0,8.401449116851332
002040400X,'Unexplained Sniglets of the Universe',5,7.8,7.734782450184666
0812580109,'Saturn's Race',4,7.0,7.326630256457749
0767906314,'Fraud: Essays',6,7.833333333333333,7.7613042051662
0316925284,'A Supposedly Fun Thing I'll Never Do Again : Essays and Arguments Tag: Author of Infinite Jest',4,7.5,7.576630256457749
0452267455,'Baghdad Without a Map: And Other Misadventures in Arabia',6,6.833333333333333,7.1613042051662
0446530859,'The Fifth Angel',4,6.5,7.076630256457749
0316418374,'Dairy Queen Days : A Novel',6,7.166666666666667,7.361304205166199
1579546463,"'The South Beach Diet: The Delicious, Doctor-Designed, Foolproof Plan for Fast and Healthy Weight Loss'",20,7.85,7.817210085485916
0140298517,'The Basque History of the World',5,8.2,7.957004672406888
0763614211,'Witch Child',6,8.5,8.1613042051662
0380872218,"'Mercenary (Bio of a Space Tyrant, Vol 2)'",5,8.2,7.957004672406888
0142003808,'Drop City',4,6.25,6.951630256457749
0553567675,'Glory Season',6,7.0,7.2613042051662
0375758984,'What Should I Do with My Life? : The True Story of People Who Answered the Ultimate Question',4,8.5,8.076630256457749
0006543545,'The bookshop',4,6.75,7.201630256457749
0061056898,'Fortress in the Eye of Time',6,6.0,6.6613042051662
0451526538,'Adventures of Tom Sawyer (Signet Classic Series)',4,7.75,7.701630256457749
0385510012,'The Swallows of Kabul : A Novel',5,7.6,7.623671339073555
0763623296,'Dr. Ernest Drake's Dragonology: The Complete Book of Dragons',4,9.5,8.576630256457749
0515116246,'The Nightingale Legacy',9,7.333333333333333,7.431772465512461
0425192741,'Tricky Business',11,6.818181818181818,7.0408694701108
0312858787,"'Gun, With Occasional Music'",5,8.2,7.957004672406888
006621288X,'Love in the Asylum : A Novel',4,9.25,8.451630256457749
0316069027,'Rush Home Road : A Novel',4,8.25,7.951630256457749
0805054073,'Timbuktu',12,7.083333333333333,7.2258151282288745
0671890085,"'To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu'",4,8.75,8.201630256457749
0671319744,'By Any Other Name',6,7.833333333333333,7.7613042051662
0312951647,'In the Presence of Enemies',9,7.111111111111111,7.277926311666307
1561483516,'That Dorky Homemade Look: Quilting Lessons from a Parallel Universe',6,8.5,8.1613042051662
0446515043,'The Gold Coast',5,9.4,8.623671339073555
0385333870,'Galapagos (Delta Fiction)',4,6.75,7.201630256457749
0425098729,'Morgans Passing',5,7.4,7.512560227962444
0684717972,'Farewell to Arms',8,8.625,8.3010868376385
0151010668,'Codex',5,7.2,7.4014491168513326
0060263857,'Charlotte's Web',12,9.416666666666666,8.975815128228875
0312182953,'253: The Print Remix',5,7.4,7.512560227962444
0931432146,'Living in the Light: A Guide to Personal and Planetary Transformation',4,7.0,7.326630256457749
0375704833,"'You're an Animal, Viskovitz! (Vintage International (Paperback))'",7,8.571428571428571,8.237549277423817
1592865089,'Saving the World in Your Spare Time',4,6.5,7.076630256457749
0688172962,'Out of My Mind : The Discovery of Saunders-Vixen',4,7.25,7.451630256457749
0451211146,'What a Girl Wants',4,7.5,7.576630256457749
0060959681,'Dancing Wu Li Masters : An Overview of the New Physics (Perennial Classics)',4,8.75,8.201630256457749
0688179088,'Do Fish Drink Water? : Puzzling and Improbable Questions and Answers',5,7.0,7.290338005740222
0060931280,'Bingo Queens of Paradise : A Novel',5,6.2,6.845893561295777
0399137378,'Timequake',10,7.6,7.615217289404429
0060534214,'Mr. Timothy',5,7.4,7.512560227962444
0670892424,'After Life',5,8.2,7.957004672406888
0553012606,'Still life with Woodpecker',5,7.8,7.734782450184666
0385505914,'Train: A Novel',4,7.75,7.701630256457749
074342851X,'Number 6 Fumbles',6,8.0,7.861304205166199
0874777984,'The Self-Aware Universe: How Consciousness Creates the Material World',4,8.0,7.826630256457749
0679751114,'Hotel Pastis : A Novel of Provence',16,7.6875,7.6806521025831005
0807070831,'Ruined by Reading: A Life in Books',4,7.25,7.451630256457749
0060916087,'Tao Te Ching: A New English Version',5,9.2,8.512560227962442
0060958324,'Zen and the Art of Motorcycle Maintenance: An Inquiry into Values',8,6.875,7.134420170971833
0933944047,'Fup',6,8.5,8.1613042051662
0747250618,'The Last Templar',5,6.4,6.957004672406889
0684852683,'Dreams Of My Russian Summers: A Novel',6,7.166666666666667,7.361304205166199
140003339X,'McSweeney's Mammoth Treasury of Thrilling Tales (Vintage Contemporaries Original)',6,7.666666666666667,7.6613042051662
0345320166,'Miami Blues',5,6.6,7.0681157835179995
0375701524,'The Hundred Secret Senses',4,7.75,7.701630256457749
0140430423,'Hard Times for These Times (English Library)',8,7.125,7.3010868376385
0743437993,'South of Reason : A Novel',5,7.6,7.623671339073555
0060557818,'Neverwhere : A Novel',7,8.142857142857142,7.964822004696545
0451171810,'The Dark Half',9,7.888888888888889,7.816387850127846
0871139006,'The Mammoth Cheese: A Novel',4,8.0,7.826630256457749
0156013908,'The Honey Thief',8,7.5,7.5510868376385
0743446526,'Fear Itself : A Novel',5,7.6,7.623671339073555
0515129038,'Top Ten',6,7.666666666666667,7.6613042051662
006001315X,"'Monstrous Regiment (Pratchett, Terry)'",5,9.0,8.401449116851332
0345457684,'Altered Carbon',8,8.875,8.467753504305165
0552999067,'NYMPHOMATION',5,6.8,7.17922689462911
0452283485,"'Bitten (Women of the Otherworld, Book 1)'",5,7.4,7.512560227962444
0586049762,'SEA THE SEA',4,8.0,7.826630256457749
0385037872,'Roots',4,8.0,7.826630256457749
1582341303,'Tulip',4,6.5,7.076630256457749
0140291806,'Home Truths: A Novella',6,7.166666666666667,7.361304205166199
0452284708,"'The Drawing of the Three (The Dark Tower, Book 2)'",5,8.8,8.290338005740221
0553579916,'The Last King of Texas',4,8.5,8.076630256457749
0151009716,'Changing Planes: Stories',4,7.0,7.326630256457749
0425194523,'Raise the Titanic (Dirk Pitt Adventures (Paperback))',6,6.166666666666667,6.7613042051662
006447268X,"'The Chronicles of Chrestomanci, Volume 1: Charmed Life / The Lives of Christopher Chant'",10,8.8,8.472360146547286
088038266X,"'War of the Twins (DragonLance Legends, Vol 2)'",4,8.0,7.826630256457749
0880389117,'Flint the King (Dragonlance: Preludes)',6,7.5,7.5613042051662
0880389095,"'Riverwind the Plainsman (Dragonlance: Preludes, Volume 4)'",6,7.5,7.5613042051662
0871139030,'Uniform Justice: A Commissario Guido Brunetti Mystery',5,8.0,7.845893561295777
0884042820,"'The Invaders Plan (Mission Earth Series, Vol 1)'",5,7.2,7.4014491168513326
0425150429,'Time Without End',7,7.714285714285714,7.692094731969272
0743418220,'Blue Gold : A Novel from the NUMA Files (NUMA Files (Paperback))',11,7.181818181818182,7.3075361367774665
0380613255,'The Fate of the Earth',4,8.25,7.951630256457749
0345428064,'Remote Control',4,7.5,7.576630256457749
1582342849,'Sixpence House: Lost in a Town of Books',5,8.0,7.845893561295777
0812519116,'Enders Game (Ender Wiggins Saga (Paperback))',6,8.5,8.1613042051662
0399149864,'Pattern Recognition',15,7.8,7.769107476403263
0515117153,'Candlenight',4,5.75,6.701630256457749
