,ISBN,Vote-Count,Vote-Average
8591,1591822408,5,7.2
8592,1591824141,4,8.0
8593,0099769913,8,8.625
8594,0684818949,11,8.0
8595,019283374X,5,8.8
8596,0312975856,7,7.285714285714286
8597,0684843137,4,7.5
8598,325721605X,4,5.25
8599,3257227000,6,7.833333333333333
8600,3257233000,4,8.0
8601,337901592X,7,4.714285714285714
8602,3423110066,5,7.6
8603,3442430879,6,7.833333333333333
8604,3442726328,4,8.75
8605,3518368001,11,5.181818181818182
8606,3596282225,11,7.363636363636363
8607,0553050680,5,7.6
8608,0345391829,16,7.875
8609,0439288886,4,9.0
8610,0679734465,6,8.833333333333334
8611,0747263744,5,8.2
8612,0310209307,17,8.176470588235293
8613,0440987202,4,7.75
8614,0446357421,11,8.272727272727273
8615,0395683297,8,8.25
8616,0425168298,29,7.862068965517241
8617,0553106333,12,7.916666666666667
8618,0553212478,28,7.785714285714286
8619,0553213423,14,8.142857142857142
8620,0812092821,4,9.5
8621,0671799045,4,4.25
8622,0064472531,6,6.333333333333333
8623,048627053X,7,8.0
8624,0486272648,4,6.5
8625,0515129232,5,5.8
8626,0671695347,4,5.5
8627,0345310020,16,8.1875
8628,0374525102,4,7.25
8629,0446610526,5,7.8
8630,0140017917,7,7.714285714285714
8631,843220708X,4,5.75
8632,0060085894,4,7.5
8633,0060510323,7,7.0
8634,0060932139,23,7.826086956521739
8635,0060951311,8,8.125
8636,0061008095,4,7.5
8637,0061032425,13,6.846153846153846
8638,006109174X,8,7.875
8639,0064401871,13,9.153846153846153
8640,0380005255,7,7.0
8641,0380385880,6,7.5
8642,0380400480,10,7.4
8643,0380725703,14,7.928571428571429
8644,0380750848,8,8.0
8645,0380750864,7,8.428571428571429
8646,0380750872,14,7.285714285714286
8647,0380752948,9,8.333333333333334
8648,0380752999,12,8.5
8649,0380756269,11,7.818181818181818
8650,0380756277,14,8.142857142857142
8651,0380790904,11,7.0
8652,0380793334,7,7.571428571428571
8653,0380793342,8,7.375
8654,0380814714,7,7.857142857142857
8655,0380851180,7,8.285714285714286
8656,0380871556,10,7.8
8657,0385285965,12,8.083333333333334
8658,0394751019,5,8.4
8659,0425138232,10,7.8
8660,0425151867,41,7.146341463414634
8661,0440173922,10,7.5
8662,0446357448,9,7.777777777777778
8663,0449134482,27,7.037037037037037
8664,0451177010,5,7.8
8665,0452272785,5,7.2
8666,0486406482,5,6.0
8667,0515115630,11,7.181818181818182
8668,0553241605,4,7.5
8669,0553283545,10,8.0
8670,0553289322,10,8.5
8671,055329315X,16,8.125
8672,0553293168,10,8.2
8673,0553293176,7,8.428571428571429
8674,0553293257,12,7.916666666666667
8675,0553571591,4,8.5
8676,0553571907,10,7.1
8677,0553574116,8,7.625
8678,0671689746,16,7.5
8679,0671702505,19,7.894736842105263
8680,0671739735,12,8.833333333333334
8681,0671739786,4,6.75
8682,0671871005,18,8.333333333333334
8683,0679774386,10,8.0
8684,0684853299,10,7.0
8685,080213422X,5,7.2
8686,0812521463,11,8.090909090909092
8687,1400034957,6,7.0
8688,8401328942,8,8.0
8689,8432207829,4,6.5
8690,8472237966,9,8.222222222222221
8691,8845210669,4,8.75
8692,0425155129,4,6.5
8693,0449221504,47,7.659574468085107
8694,0452278384,5,6.4
8695,3257233019,6,5.666666666666667
8696,3518366823,14,8.714285714285714
8697,0425143325,59,7.830508474576271
8698,0385333005,6,7.166666666666667
8699,0671517635,8,8.0
8700,0321130073,4,9.75
8701,0505525542,7,9.285714285714286
8702,0778320227,5,8.6
8703,0812695313,5,8.2
8704,0439425220,23,9.869565217391305
8705,0451151259,39,8.128205128205128
8706,006051406X,5,6.2
8707,015670160X,12,6.75
8708,034537472X,7,8.285714285714286
8709,0671737600,13,7.076923076923077
8710,0671880608,17,7.411764705882353
8711,0812521374,10,7.5
8712,0553373854,5,8.8
8713,0425146413,22,7.954545454545454
8714,0880385480,7,7.142857142857143
8715,0515094773,13,7.461538461538462
8716,0486275574,10,8.0
8717,0349107688,11,7.7272727272727275
8718,0451404327,9,7.777777777777778
8719,0345333926,28,8.25
8720,0446603503,14,7.0
8721,0399142851,28,8.035714285714286
8722,140003468X,4,9.75
8723,0425191729,14,6.928571428571429
8724,0465005594,6,7.5
8725,0330489461,24,7.458333333333333
8726,0394740181,15,7.733333333333333
8727,0770428770,5,8.4
8728,0771055676,4,8.0
8729,0771086857,10,7.5
8730,077109969X,6,7.833333333333333
8731,0812589505,6,6.166666666666667
8732,0064402754,9,8.88888888888889
8733,0552140384,5,8.4
8734,0552141569,4,8.5
8735,0140620206,12,7.416666666666667
8736,0312205406,23,8.130434782608695
8737,0345421248,4,8.75
8738,0345456521,4,6.25
8739,0380718421,5,7.4
8740,0380977729,4,6.75
8741,0385503954,50,7.94
8742,0425191796,4,8.5
8743,0684843102,9,7.444444444444445
8744,068487217X,23,8.434782608695652
8745,0743233026,8,7.375
8746,0743417593,10,8.1
8747,0804106436,22,7.409090909090909
8748,0842329110,10,7.7
8749,0842329137,5,9.0
8750,0842329145,9,8.0
8751,0842329153,7,8.0
8752,0842329161,18,8.444444444444445
8753,0842332340,21,8.333333333333334
8754,1551666901,8,8.125
8755,1551669234,9,7.555555555555555
8756,0064407691,22,8.363636363636363
8757,0385314698,27,7.407407407407407
8758,0452281881,23,7.304347826086956
8759,0802713432,14,7.714285714285714
8760,0805056637,6,5.166666666666667
8761,0553110004,6,9.166666666666666
8762,076455168X,5,8.0
8763,044900211X,5,7.6
8764,0451458540,6,7.0
8765,0553579312,9,7.222222222222222
8766,0553580337,11,7.090909090909091
8767,0804102988,30,8.033333333333333
8768,8408028480,4,6.0
8769,8423312615,4,6.25
8770,8423331962,4,9.0
8771,8437605229,5,7.0
8772,0670899771,5,7.4
8773,037550298X,6,7.833333333333333
8774,0553297945,4,8.0
8775,0316769509,36,8.027777777777779
8776,0451150716,6,6.833333333333333
8777,0061059056,12,8.166666666666666
8778,344243761X,4,4.75
8779,0440904196,15,8.266666666666667
8780,0553273299,11,6.7272727272727275
8781,0590466186,9,6.777777777777778
8782,0590477420,4,6.75
8783,0590483447,7,5.857142857142857
8784,0590483455,9,6.666666666666667
8785,0590483463,5,4.8
8786,0590483471,7,7.571428571428571
8787,0590483501,9,6.666666666666667
8788,059048351X,8,6.625
8789,0590483544,5,6.8
8790,0590483552,8,5.5
8791,0590568744,10,7.5
8792,0590568760,5,7.0
8793,0590568795,10,5.6
8794,0671007610,11,7.0
8795,0671741187,26,7.5
8796,3453177746,9,6.666666666666667
8797,0345353617,7,7.142857142857143
8798,0345443268,4,5.75
8799,0449911721,4,8.25
8800,0449911780,7,7.142857142857143
8801,006001203X,22,7.409090909090909
8802,0345425308,21,6.238095238095238
8803,0373483902,13,7.6923076923076925
8804,0380756250,15,7.2
8805,0380756285,12,7.833333333333333
8806,0380757478,11,7.636363636363637
8807,0380762587,16,8.0
8808,038081479X,9,7.333333333333333
8809,0380814811,9,7.333333333333333
8810,0380819724,7,7.714285714285714
8811,0380899531,9,8.333333333333334
8812,0380899825,13,8.0
8813,0380977257,6,8.833333333333334
8814,0385299109,4,6.75
8815,0385314388,8,9.375
8816,0425124347,47,7.76595744680851
8817,0425127583,18,6.666666666666667
8818,0425128164,39,7.0
8819,0425195139,7,7.285714285714286
8820,0440117437,12,6.916666666666667
8821,0440126894,11,7.363636363636363
8822,0440167531,14,7.285714285714286
8823,0440170796,12,8.333333333333334
8824,0440222842,20,7.35
8825,0446353957,23,7.739130434782608
8826,0446354678,14,6.928571428571429
8827,0446602213,12,7.0
8828,0446604089,23,7.3478260869565215
8829,0446610852,7,7.285714285714286
8830,0451128370,15,7.666666666666667
8831,0451151674,5,8.4
8832,0515090379,12,7.333333333333333
8833,0515099511,10,6.8
8834,0515101222,9,7.444444444444445
8835,051511054X,14,7.285714285714286
8836,0515116750,18,8.222222222222221
8837,0515128546,61,7.868852459016393
8838,0525942688,7,8.714285714285714
8839,0553250256,16,7.75
8840,0553274848,7,7.857142857142857
8841,0553278827,8,8.375
8842,0553289519,8,7.5
8843,055328990X,10,7.7
8844,0553293761,14,6.5
8845,0553295004,7,7.857142857142857
8846,055329783X,5,6.0
8847,0553560700,6,8.166666666666666
8848,0671468200,10,7.3
8849,0671522922,6,7.333333333333333
8850,0671642561,15,7.133333333333334
8851,0671648144,6,8.0
8852,0671670662,8,7.5
8853,0671793543,10,7.7
8854,0671873210,14,7.928571428571429
8855,0743456335,7,8.285714285714286
8856,0767912241,5,8.8
8857,0967673755,4,8.25
8858,9771129085131,6,7.666666666666667
8859,0451524780,5,7.0
8860,0060505257,7,7.0
8861,0140434259,9,7.777777777777778
8862,0312862180,5,6.6
8863,0345397819,39,7.846153846153846
8864,042514755X,11,7.0
8865,0425157466,10,7.5
8866,0448060043,7,8.428571428571429
8867,0671722859,19,8.473684210526315
8868,0671741195,27,7.814814814814815
8869,0679735771,55,6.9818181818181815
8870,0786915749,21,8.285714285714286
8871,0786915897,10,8.7
8872,0786916095,12,8.75
8873,1569319626,4,7.75
8874,0800781562,5,8.6
8875,0140074317,8,9.0
8876,014026065X,4,6.5
8877,0553578022,46,7.978260869565218
8878,0876853904,7,8.0
8879,0425177068,18,7.222222222222222
8880,0553100017,7,7.142857142857143
8881,0684195984,34,7.382352941176471
8882,0786866195,7,6.571428571428571
8883,0060506512,5,8.6
8884,0553110845,11,8.090909090909092
8885,0765300265,7,6.428571428571429
8886,0765305224,6,6.833333333333333
8887,0886772885,5,8.8
8888,0886773849,11,8.090909090909092
8889,0886775272,5,7.0
8890,0345437829,6,6.166666666666667
8891,0740713906,4,7.5
8892,0375411615,4,6.0
8893,0399149325,47,6.574468085106383
8894,0451211480,4,7.5
8895,0028613228,4,7.25
8896,0345466632,8,7.625
8897,0393951693,9,6.666666666666667
8898,0425194515,14,7.5
8899,0446532215,5,5.8
8900,0816727953,4,7.5
8901,1931201080,4,7.0
8902,0553103105,4,7.25
8903,0553572202,21,7.476190476190476
8904,0441001963,4,8.5
8905,0441182003,4,7.5
8906,0553565699,6,7.166666666666667
8907,0446526924,5,7.0
8908,0440343194,29,9.068965517241379
8909,0553252704,4,9.0
8910,0440164842,5,7.0
8911,067082982X,19,7.105263157894737
8912,0786868155,4,5.75
8913,0842329269,36,8.555555555555555
8914,0151962960,8,7.125
8915,0061001023,4,5.5
8916,0312961006,6,7.5
8917,0805019375,33,7.151515151515151
8918,0688167810,8,8.125
8919,0373484895,20,6.8
8920,0451203267,8,8.75
8921,0385418493,29,7.793103448275862
8922,0451524497,8,7.75
8923,0393322157,6,7.5
8924,0451211561,7,7.857142857142857
8925,0486278042,8,8.5
8926,0486299929,4,8.5
8927,0816707987,5,8.2
8928,0345356950,5,7.0
8929,0345428919,4,6.0
8930,0060972920,5,5.8
8931,0140150625,5,8.2
8932,0156838389,10,8.1
8933,0307336565,6,9.5
8934,0380789612,11,6.545454545454546
8935,0385501412,6,7.5
8936,0393300234,5,8.8
8937,0394507630,4,8.5
8938,0394831292,6,10.0
8939,0451516524,4,7.25
8940,0451628055,7,8.571428571428571
8941,0553107437,4,8.75
8942,055327449X,14,8.357142857142858
8943,0553374117,6,8.666666666666666
8944,0609801864,5,8.0
8945,0671537628,5,8.0
8946,0671649728,7,7.714285714285714
8947,0671743481,6,9.833333333333334
8948,0684845067,5,8.2
8949,080411868X,60,7.6
8950,1558530711,5,9.6
8951,1576734781,9,7.888888888888889
8952,0425165701,15,6.4
8953,0451522273,5,7.0
8954,2290303607,5,7.4
8955,2290313238,5,7.0
8956,8466606211,4,9.5
8957,2742743537,10,8.4
8958,0441102670,24,7.916666666666667
8959,0553211161,10,8.6
8960,0671542141,4,6.75
8961,0525945768,6,7.666666666666667
8962,0380788691,5,5.8
8963,0385333862,5,6.6
8964,0425181200,6,7.166666666666667
8965,0553580035,11,7.090909090909091
8966,9895550138,5,8.8
8967,044022473X,19,7.947368421052632
8968,0140097058,12,8.416666666666666
8969,0553254502,6,7.833333333333333
8970,0688155308,5,7.0
8971,0140274294,4,8.25
8972,0156767503,5,7.6
8973,0743235053,5,6.8
8974,0743411447,4,8.0
8975,0786701846,4,7.75
8976,0312983417,10,6.6
8977,0345441788,10,7.4
8978,0140620478,7,7.571428571428571
8979,038549730X,11,7.454545454545454
8980,0671532855,5,7.6
8981,0451523938,5,6.4
8982,0451526058,6,7.666666666666667
8983,1853260401,11,8.909090909090908
8984,1853260452,8,7.625
8985,8420427845,6,7.166666666666667
8986,8423309142,9,7.444444444444445
8987,8483140004,5,7.0
8988,1573441244,5,7.0
8989,0140116168,4,8.75
8990,0449205061,7,7.0
8991,8484501965,5,8.6
8992,0061020672,8,7.25
8993,0671664948,4,8.5
8994,006440174X,7,8.857142857142858
8995,8495501651,5,7.0
8996,0425077047,10,7.9
8997,0747232679,4,8.75
8998,0061014591,13,7.846153846153846
8999,0446523364,4,8.0
9000,0446608378,9,8.0
9001,0671519816,22,7.818181818181818
9002,0688147259,10,8.0
9003,0812564375,16,7.4375
9004,0553280643,18,8.61111111111111
9005,0451452313,4,9.25
9006,2226133895,6,5.5
9007,2253072079,5,8.0
9008,2264003790,4,7.5
9009,2290315524,4,7.75
9010,2290319872,9,6.777777777777778
9011,2710300257,6,8.166666666666666
9012,2869594402,4,9.0
9013,0395746566,4,9.5
9014,0345380193,11,6.454545454545454
9015,0446311774,9,6.222222222222222
9016,0553256092,6,6.5
9017,0553561367,6,6.666666666666667
9018,074320218X,4,8.5
9019,0140157352,9,7.444444444444445
9020,0446519081,26,6.461538461538462
9021,0679439196,6,6.166666666666667
9022,0091882109,6,7.666666666666667
9023,0060956860,4,6.75
9024,0330244078,4,8.0
9025,0345441109,6,7.5
9026,0380725576,8,8.25
9027,0679748253,5,6.0
9028,0020360754,8,7.375
9029,006093056X,4,5.5
9030,0743243307,11,6.363636363636363
9031,0440223806,13,7.076923076923077
9032,0380820048,5,8.2
9033,0553288555,6,8.0
9034,0394223632,5,7.2
9035,0064407454,5,8.8
9036,0446677507,8,8.75
9037,8830419788,5,7.2
9038,0312311338,9,7.666666666666667
9039,0375702202,5,7.2
9040,0553576925,19,7.105263157894737
9041,8432203777,5,6.4
9042,0609809431,11,8.090909090909092
9043,0425163415,7,6.142857142857143
9044,0449206211,11,7.2727272727272725
9045,0671001809,9,7.0
9046,0671742760,13,7.615384615384615
9047,0099433826,5,7.2
9048,0553814516,4,5.0
9049,0441000525,6,6.5
9050,0060912529,6,7.666666666666667
9051,0061092088,11,7.181818181818182
9052,0064472264,13,7.6923076923076925
9053,009177925,6,8.166666666666666
9054,014010870X,6,7.833333333333333
9055,0192815326,15,8.133333333333333
9056,0201489376,7,7.571428571428571
9057,031242258X,6,8.333333333333334
9058,0373250347,8,7.5
9059,0375503269,8,8.5
9060,0375507507,8,8.625
9061,0380802937,5,6.0
9062,0380899361,6,6.166666666666667
9063,0394572343,11,7.818181818181818
9064,0394578759,4,7.25
9065,0425171078,7,8.428571428571429
9066,0440217032,7,7.857142857142857
9067,0446606774,6,7.833333333333333
9068,0451187741,7,6.714285714285714
9069,0452282128,20,7.1
9070,0515107662,18,8.444444444444445
9071,0515110973,18,7.555555555555555
9072,0553562797,7,6.857142857142857
9073,0618129111,4,6.75
9074,0671873113,7,6.0
9075,0688078028,8,7.25
9076,0689848684,13,6.538461538461538
9077,0743480716,5,8.8
9078,0749323388,8,6.625
9079,0786866772,15,7.733333333333333
9080,1573225541,11,6.7272727272727275
9081,0375758682,11,7.454545454545454
9082,0763618292,15,7.933333333333334
9083,0312853807,4,8.0
9084,0679308776,10,6.9
9085,0684841177,18,7.722222222222222
9086,1573221252,5,7.2
9087,0156002728,6,8.166666666666666
9088,0789402017,5,7.8
9089,0345442822,27,8.37037037037037
9090,0393322815,5,8.6
9091,0002251760,7,9.0
9092,0060977264,11,7.545454545454546
9093,0140440046,30,7.633333333333334
9094,0312868855,7,5.428571428571429
9095,034543014X,9,9.0
9096,0394498216,11,8.181818181818182
9097,0440503531,5,8.0
9098,0446679046,6,8.166666666666666
9099,0671729411,37,8.08108108108108
9100,0676970745,4,7.0
9101,0684854422,4,7.5
9102,0811808173,15,8.266666666666667
9103,0836218523,13,8.846153846153847
9104,0836218663,11,9.363636363636363
9105,0836220854,15,8.733333333333333
9106,1550546163,4,7.75
9107,158898608X,5,6.8
9108,0451190750,8,8.125
9109,3404130014,11,7.545454545454546
9110,3453002393,6,8.0
9111,3453003128,4,7.5
9112,3453021347,4,8.0
9113,3453023099,4,7.0
9114,3453036972,5,6.0
9115,8845247414,10,9.0
9116,0395193958,6,10.0
9117,0140244816,12,7.25
9118,0812509250,28,7.75
9119,0061014176,7,6.714285714285714
9120,034531221X,5,7.2
9121,0345440404,7,7.571428571428571
9122,0449219623,4,6.5
9123,0449245489,6,8.833333333333334
9124,0553212583,28,8.071428571428571
9125,0553275976,56,7.232142857142857
9126,0671643703,5,6.4
9127,067165764X,5,8.2
9128,0671722891,6,8.833333333333334
9129,0312984685,7,6.0
9130,0743249992,7,8.571428571428571
9131,0380719223,11,7.2727272727272725
9132,8425337690,7,7.714285714285714
9133,0140195831,9,8.444444444444445
9134,0373711735,9,7.444444444444445
9135,0590632744,4,5.75
9136,0743202236,4,7.75
9137,0451450442,4,6.25
9138,0312254385,5,8.0
9139,0425176169,7,6.571428571428571
9140,0316666335,4,7.5
9141,0061091502,6,9.0
9142,0375707336,4,6.75
9143,038079294X,4,7.5
9144,0425083896,4,6.75
9145,0449227812,9,6.444444444444445
9146,0553574752,8,6.5
9147,0590431978,5,7.6
9148,1878424483,8,6.75
9149,2.207.50119.1,5,6.6
9150,2290303372,4,6.0
9151,0553298046,7,7.857142857142857
9152,0385335377,6,6.833333333333333
9153,0525947299,33,8.454545454545455
9154,0525947914,14,7.857142857142857
9155,0670032808,7,7.0
9156,0743446291,9,8.11111111111111
9157,0778320359,4,8.25
9158,0140293027,4,6.25
9159,0425119920,20,8.15
9160,0373764170,4,7.5
9161,1551660202,6,7.166666666666667
9162,1551660504,10,7.0
9163,0451192192,6,6.833333333333333
9164,0451142934,41,7.975609756097561
9165,0671043811,4,7.75
9166,0805063749,4,8.5
9167,0440235774,22,6.909090909090909
9168,0375432302,5,8.0
9169,0515119202,19,7.105263157894737
9170,0571167772,4,7.5
9171,1588720284,6,9.0
9172,0394722655,5,6.4
9173,0671867164,14,6.5
9174,0451519124,4,7.5
9175,0590134701,5,8.6
9176,0515087947,16,7.8125
9177,0811832414,9,5.888888888888889
9178,0156012197,23,9.391304347826088
9179,0330491482,6,4.833333333333333
9180,842042899X,7,6.428571428571429
9181,8420441708,14,6.571428571428571
9182,8420442283,5,8.4
9183,8420483125,4,7.75
9184,8420483532,11,8.0
9185,8420483591,5,7.2
9186,8420613487,7,8.428571428571429
9187,8432206407,13,7.538461538461538
9188,8432210900,5,7.4
9189,843223012X,4,8.0
9190,8440627203,7,8.428571428571429
9191,8440643586,8,8.25
9192,8478800336,5,5.8
9193,8478950257,7,7.142857142857143
9194,8495501465,5,7.2
9195,0393039242,9,8.0
9196,0451161394,11,7.7272727272727275
9197,0671867873,7,8.285714285714286
9198,1558744215,6,8.0
9199,0684867974,12,8.166666666666666
9200,0872861554,4,7.5
9201,1573221643,6,7.333333333333333
9202,8804390727,5,6.8
9203,0441715923,6,8.333333333333334
9204,0446606979,4,8.5
9205,0553286390,8,8.25
9206,0446609846,5,7.0
9207,0312979975,17,8.411764705882353
9208,0440993717,13,6.769230769230769
9209,0553578944,5,6.4
9210,0671881175,5,6.8
9211,0786916842,4,6.5
9212,0812580370,4,7.5
9213,0971263906,20,7.05
9214,8478885749,4,7.25
9215,0345314999,6,6.0
9216,3442428777,4,8.25
9217,0060907002,8,8.0
9218,0571191479,5,8.0
9219,0449217191,7,7.857142857142857
9220,0451093380,8,7.375
9221,0201489899,7,7.857142857142857
9222,0380978822,5,7.0
9223,0553213873,5,8.6
9224,0553250531,70,8.1
9225,0553280945,33,8.030303030303031
9226,0671470884,4,8.25
9227,0671532251,4,7.5
9228,0743428013,5,9.2
9229,0760707251,4,10.0
9230,0812510356,6,7.833333333333333
9231,0812510488,8,7.0
9232,0812512456,8,6.875
9233,0842332251,31,8.193548387096774
9234,0894800159,10,6.5
9235,0894809946,16,8.125
9236,0962980307,8,7.25
9237,1555611435,10,9.1
9238,1558748903,4,8.75
9239,0393043487,4,8.5
9240,0451409361,12,7.166666666666667
9241,0451410556,18,7.722222222222222
9242,0679731725,37,7.783783783783784
9243,0399141065,20,7.7
9244,0671467263,8,8.125
9245,0671493043,5,8.2
9246,0552146153,17,7.705882352941177
9247,034911675X,17,7.470588235294118
9248,0312864256,5,7.2
9249,0312873972,4,8.75
9250,0385485212,6,6.5
9251,0449001962,6,7.666666666666667
9252,0770428207,7,9.0
9253,0060539860,11,8.0
9254,0385504268,9,8.11111111111111
9255,0399148787,6,7.833333333333333
9256,0425141233,26,8.076923076923077
9257,8466305033,7,7.714285714285714
9258,8445071416,20,8.6
9259,0553379011,17,7.764705882352941
9260,0141301066,13,9.076923076923077
9261,0156013924,8,9.125
9262,8423309223,9,7.777777777777778
9263,0140185232,13,8.538461538461538
9264,1562827545,4,7.0
9265,0449005836,21,6.9523809523809526
9266,0330413163,8,7.375
9267,006051261X,6,7.833333333333333
9268,0006550924,5,8.0
9269,0679734627,4,8.75
9270,3442450608,5,6.6
9271,0747550999,14,9.071428571428571
9272,0446353728,4,6.25
9273,0312983786,4,7.25
9274,0201329697,6,6.0
9275,0451204115,13,7.461538461538462
9276,0679741666,12,7.916666666666667
9277,0451524209,6,8.166666666666666
9278,9722015184,6,7.5
9279,972210277X,4,8.0
9280,0446610801,5,6.2
9281,0345376048,5,7.8
9282,0375414819,5,9.2
9283,0684835770,7,9.428571428571429
9284,0375724672,10,8.1
9285,0061057363,13,7.230769230769231
9286,0140115854,5,8.6
9287,0345432991,7,7.285714285714286
9288,0394178009,8,9.25
9289,0440216540,8,6.5
9290,0486275507,7,8.142857142857142
9291,0517122707,32,8.3125
9292,0670873926,10,7.1
9293,0684803798,5,7.0
9294,0684846004,10,7.6
9295,0684874385,4,7.0
9296,0763609102,4,7.75
9297,0786884592,26,7.153846153846154
9298,0802116698,8,7.875
9299,0811826856,5,7.6
